x_voltage,y_voltage,z_voltage,x_gvalue,y_gvalue,z_gvalue,time
NA,NA,NA,-0.008031,-0.052352,1.002465,1521532506.844919
NA,NA,NA,-0.004426,-0.061887,1.004074,1521532506.849932
NA,NA,NA,-0.004883,-0.059652,1.007109,1521532506.854946
NA,NA,NA,-0.003211,-0.060715,1.009094,1521532506.860297
NA,NA,NA,-0.005668,-0.055508,1.006418,1521532506.865304
NA,NA,NA,-0.006945,-0.056758,1.003238,1521532506.870308
NA,NA,NA,-0.004770,-0.058242,1.004574,1521532506.875320
NA,NA,NA,-0.004160,-0.060871,1.009062,1521532506.880328
NA,NA,NA,-0.003609,-0.059816,1.009738,1521532506.885705
NA,NA,NA,-0.004418,-0.055102,1.007855,1521532506.890723
NA,NA,NA,-0.005816,-0.058313,1.003949,1521532506.895731
NA,NA,NA,-0.003949,-0.058629,1.007684,1521532506.900738
NA,NA,NA,-0.002492,-0.061023,1.009676,1521532506.905755
NA,NA,NA,-0.004652,-0.056660,1.011434,1521532506.910770
NA,NA,NA,-0.005652,-0.055750,1.005105,1521532506.915782
NA,NA,NA,-0.004066,-0.054121,1.005887,1521532506.920790
NA,NA,NA,-0.004461,-0.058230,1.008133,1521532506.925804
NA,NA,NA,-0.003336,-0.055188,1.006234,1521532506.930908
NA,NA,NA,-0.002625,-0.054172,1.010996,1521532506.935915
NA,NA,NA,-0.005539,-0.053734,1.003879,1521532506.940915
NA,NA,NA,-0.002926,-0.055105,1.010309,1521532506.945930
NA,NA,NA,-0.007098,-0.050148,1.005875,1521532506.950942
NA,NA,NA,-0.005336,-0.053527,1.004273,1521532506.955955
NA,NA,NA,-0.002422,-0.051848,1.013012,1521532506.960971
NA,NA,NA,-0.007508,-0.047883,1.001164,1521532506.965980
NA,NA,NA,-0.002320,-0.050281,1.013484,1521532506.970993
NA,NA,NA,-0.006887,-0.046051,1.002629,1521532506.975995
NA,NA,NA,-0.004973,-0.054176,1.004426,1521532506.981009
NA,NA,NA,-0.005391,-0.043996,1.007527,1521532506.986021
NA,NA,NA,-0.004086,-0.051648,1.006414,1521532506.991027
NA,NA,NA,-0.002984,-0.041238,1.008047,1521532506.996033
NA,NA,NA,-0.004145,-0.046043,1.002234,1521532507.001047
NA,NA,NA,-0.004957,-0.039492,1.006770,1521532507.006047
NA,NA,NA,-0.007059,-0.053102,1.002367,1521532507.011060
NA,NA,NA,0.001117,-0.041273,1.012344,1521532507.016063
NA,NA,NA,-0.004582,-0.041512,1.006965,1521532507.021081
NA,NA,NA,-0.003887,-0.038602,1.011473,1521532507.026096
NA,NA,NA,-0.004887,-0.041461,0.997437,1521532507.031109
NA,NA,NA,-0.004195,-0.041449,1.009637,1521532507.036115
