x_voltage,y_voltage,z_voltage,x_gvalue,y_gvalue,z_gvalue,time
NA,NA,NA,-0.057090,-0.012996,1.001160,1521533347.561548
NA,NA,NA,-0.051793,-0.014855,1.000328,1521533347.566555
NA,NA,NA,-0.049934,-0.018098,1.009402,1521533347.571562
NA,NA,NA,-0.052180,-0.014824,1.005277,1521533347.576574
NA,NA,NA,-0.050051,-0.010617,1.010859,1521533347.581579
NA,NA,NA,-0.048508,-0.011785,1.004590,1521533347.586581
NA,NA,NA,-0.043129,-0.012730,1.007246,1521533347.591590
NA,NA,NA,-0.045398,-0.015340,1.002031,1521533347.596593
NA,NA,NA,-0.042227,-0.015375,1.006250,1521533347.601842
NA,NA,NA,-0.040969,-0.017109,1.008719,1521533347.606856
NA,NA,NA,-0.038910,-0.012863,1.011520,1521533347.611869
NA,NA,NA,-0.039285,-0.011660,1.007734,1521533347.616886
NA,NA,NA,-0.038027,-0.013066,1.009648,1521533347.621886
NA,NA,NA,-0.039184,-0.011793,1.004711,1521533347.626888
NA,NA,NA,-0.036691,-0.015637,1.005902,1521533347.631889
NA,NA,NA,-0.033195,-0.016258,1.009480,1521533347.636904
NA,NA,NA,-0.032613,-0.013230,1.008020,1521533347.641908
NA,NA,NA,-0.031094,-0.013160,1.008535,1521533347.646912
NA,NA,NA,-0.030840,-0.015758,1.004461,1521533347.651914
NA,NA,NA,-0.029160,-0.015246,1.005902,1521533347.656929
NA,NA,NA,-0.027000,-0.017379,1.008250,1521533347.661940
NA,NA,NA,-0.028945,-0.012332,1.008883,1521533347.666950
NA,NA,NA,-0.027734,-0.010730,1.004066,1521533347.671956
NA,NA,NA,-0.022355,-0.015027,1.007246,1521533347.676963
NA,NA,NA,-0.025043,-0.016844,1.005777,1521533347.681968
NA,NA,NA,-0.024730,-0.012734,1.007555,1521533347.686978
NA,NA,NA,-0.016652,-0.015723,1.012953,1521533347.691981
NA,NA,NA,-0.022281,-0.011684,1.005516,1521533347.696989
NA,NA,NA,-0.019910,-0.014641,1.005457,1521533347.701993
NA,NA,NA,-0.015785,-0.013672,1.008359,1521533347.706994
NA,NA,NA,-0.019027,-0.014051,1.006250,1521533347.712001
NA,NA,NA,-0.017859,-0.015164,1.004102,1521533347.717010
NA,NA,NA,-0.018258,-0.009445,1.005398,1521533347.722031
NA,NA,NA,-0.012172,-0.011652,1.010133,1521533347.727033
NA,NA,NA,-0.013008,-0.011777,1.011066,1521533347.732045
NA,NA,NA,-0.013762,-0.011934,1.009313,1521533347.737046
NA,NA,NA,-0.011926,-0.014461,1.006227,1521533347.742049
NA,NA,NA,-0.010785,-0.017520,1.010113,1521533347.747067
NA,NA,NA,-0.014473,-0.010309,1.007133,1521533347.752076
NA,NA,NA,-0.009488,-0.012152,1.011219,1521533347.757087
NA,NA,NA,-0.009797,-0.012777,1.006109,1521533347.762099
NA,NA,NA,-0.011684,-0.009051,1.005109,1521533347.767102
NA,NA,NA,-0.004934,-0.014371,1.009730,1521533347.772117
NA,NA,NA,-0.004625,-0.008777,1.000844,1521533347.777125
NA,NA,NA,-0.002199,-0.016559,1.011773,1521533347.782137
NA,NA,NA,-0.007109,-0.013016,1.004109,1521533347.787147
NA,NA,NA,-0.003848,-0.015094,1.009113,1521533347.792156
NA,NA,NA,-0.001105,-0.015484,1.009328,1521533347.797169
NA,NA,NA,-0.002484,-0.013836,1.012875,1521533347.802172
NA,NA,NA,-0.007477,-0.011824,1.005945,1521533347.807175
NA,NA,NA,-0.002957,-0.013395,1.006863,1521533347.812190
NA,NA,NA,-0.004109,-0.011965,1.010172,1521533347.817202
NA,NA,NA,-0.001297,-0.014012,1.005277,1521533347.822218
NA,NA,NA,0.000332,-0.012422,1.013383,1521533347.827428
NA,NA,NA,-0.000695,-0.015746,1.007336,1521533347.832431
NA,NA,NA,-0.005965,-0.006328,1.006566,1521533347.837438
NA,NA,NA,0.000059,-0.013594,1.012289,1521533347.842451
NA,NA,NA,-0.002754,-0.013020,1.003184,1521533347.847457
NA,NA,NA,0.001496,-0.010148,1.014430,1521533347.852465
NA,NA,NA,-0.000293,-0.012789,1.003965,1521533347.857473
NA,NA,NA,-0.000633,-0.010898,1.008641,1521533347.862475
NA,NA,NA,-0.000582,-0.014230,1.009371,1521533347.867482
NA,NA,NA,-0.000488,-0.010625,1.005895,1521533347.872493
NA,NA,NA,-0.000477,-0.008949,1.009773,1521533347.877503
NA,NA,NA,-0.000906,-0.014270,1.004742,1521533347.882519
NA,NA,NA,-0.003375,-0.008070,1.005309,1521533347.887524
NA,NA,NA,0.001199,-0.015988,1.010414,1521533347.892539
NA,NA,NA,0.000949,-0.012410,1.008809,1521533347.897791
NA,NA,NA,-0.001633,-0.012441,1.007039,1521533347.902803
NA,NA,NA,-0.002266,-0.008367,1.007828,1521533347.907812
NA,NA,NA,0.000203,-0.014645,1.011066,1521533347.912815
NA,NA,NA,-0.001242,-0.011566,1.004195,1521533347.917819
NA,NA,NA,0.000445,-0.018535,1.016988,1521533347.922825
NA,NA,NA,-0.002102,-0.013129,1.003676,1521533347.927829
NA,NA,NA,-0.002734,-0.007691,1.012156,1521533347.932834
NA,NA,NA,0.000465,-0.017871,1.004312,1521533347.937837
NA,NA,NA,-0.001547,-0.013652,1.007508,1521533347.942837
NA,NA,NA,-0.003219,-0.014816,1.011805,1521533347.947839
NA,NA,NA,-0.003359,-0.012324,1.010625,1521533347.952842
NA,NA,NA,-0.002137,-0.011371,1.011652,1521533347.957846
NA,NA,NA,-0.005566,-0.007785,1.002520,1521533347.962854
NA,NA,NA,-0.003367,-0.015457,1.010012,1521533347.967855
NA,NA,NA,-0.008660,-0.013492,1.001305,1521533347.972869
NA,NA,NA,-0.004949,-0.010723,1.015734,1521533347.977872
NA,NA,NA,-0.006898,-0.011719,1.008457,1521533347.982883
NA,NA,NA,-0.006086,-0.007910,1.004668,1521533347.987883
NA,NA,NA,-0.008164,-0.017008,1.010078,1521533347.992898
NA,NA,NA,-0.006887,-0.012422,1.004449,1521533347.997913
NA,NA,NA,-0.005145,-0.019590,1.018180,1521533348.002914
NA,NA,NA,-0.009445,-0.014551,1.004199,1521533348.007920
NA,NA,NA,-0.008695,-0.010121,1.013074,1521533348.012935
NA,NA,NA,-0.008492,-0.019203,1.008789,1521533348.017946
NA,NA,NA,-0.012289,-0.015043,1.011000,1521533348.022958
NA,NA,NA,-0.013922,-0.013641,1.006953,1521533348.027968
NA,NA,NA,-0.015688,-0.012074,1.007746,1521533348.032977
NA,NA,NA,-0.013461,-0.013746,1.010754,1521533348.037978
NA,NA,NA,-0.019785,-0.008809,1.000855,1521533348.042986
NA,NA,NA,-0.016836,-0.013922,1.009875,1521533348.048002
NA,NA,NA,-0.015344,-0.008855,1.003297,1521533348.053004
NA,NA,NA,-0.012301,-0.013383,1.018266,1521533348.058117
NA,NA,NA,-0.022254,-0.012316,1.003102,1521533348.063129
NA,NA,NA,-0.023348,-0.009777,1.008805,1521533348.068135
NA,NA,NA,-0.020699,-0.015434,1.003449,1521533348.073450
NA,NA,NA,-0.024168,-0.014703,1.009426,1521533348.078462
NA,NA,NA,-0.022762,-0.014844,1.006258,1521533348.083467
NA,NA,NA,-0.024035,-0.010281,1.009117,1521533348.088471
NA,NA,NA,-0.025176,-0.014461,1.006434,1521533348.093473
NA,NA,NA,-0.026180,-0.015582,1.003000,1521533348.098485
