x_voltage,y_voltage,z_voltage,x_gvalue,y_gvalue,z_gvalue,time
NA,NA,NA,-0.000098,0.105434,1.009242,1521531842.819350
NA,NA,NA,-0.001352,0.116156,1.011328,1521531842.824356
NA,NA,NA,-0.002945,0.120852,1.007797,1521531842.829371
NA,NA,NA,-0.004934,0.125277,1.004602,1521531842.834378
NA,NA,NA,-0.001023,0.124496,1.006445,1521531842.839383
NA,NA,NA,-0.000820,0.127426,1.013742,1521531842.844389
NA,NA,NA,-0.000676,0.136363,1.011641,1521531842.849401
NA,NA,NA,-0.003004,0.139070,1.007344,1521531842.854415
NA,NA,NA,-0.001680,0.139637,1.006754,1521531842.859427
NA,NA,NA,-0.001906,0.138152,1.007488,1521531842.864433
NA,NA,NA,-0.002504,0.136102,1.009793,1521531842.869437
NA,NA,NA,-0.001035,0.142383,1.014164,1521531842.874447
NA,NA,NA,-0.002133,0.140453,1.007613,1521531842.879448
NA,NA,NA,-0.000992,0.141074,1.012098,1521531842.884462
NA,NA,NA,-0.004848,0.135563,1.003246,1521531842.889465
NA,NA,NA,-0.001066,0.136090,1.011211,1521531842.894474
NA,NA,NA,-0.002879,0.132879,1.006699,1521531842.899478
NA,NA,NA,-0.000164,0.128906,1.012535,1521531842.904488
NA,NA,NA,-0.001297,0.128590,1.009617,1521531842.909491
NA,NA,NA,-0.002277,0.119273,1.004039,1521531842.914506
NA,NA,NA,-0.001230,0.116496,1.007105,1521531842.919508
NA,NA,NA,-0.003469,0.107988,1.009313,1521531842.924509
NA,NA,NA,0.001109,0.104945,1.015910,1521531842.929513
NA,NA,NA,-0.002602,0.102406,1.011422,1521531842.934524
NA,NA,NA,-0.002035,0.091750,1.004730,1521531842.939914
NA,NA,NA,-0.004383,0.083094,1.009699,1521531842.944928
NA,NA,NA,0.000078,0.076855,1.012898,1521531842.949930
NA,NA,NA,-0.002652,0.072449,1.010191,1521531842.954937
NA,NA,NA,-0.000012,0.060969,1.009703,1521531842.959938
NA,NA,NA,-0.003578,0.054418,1.002746,1521531842.964954
NA,NA,NA,-0.004473,0.041770,1.005102,1521531842.969955
NA,NA,NA,-0.002035,0.033738,1.009398,1521531842.974957
NA,NA,NA,-0.002676,0.027348,1.013898,1521531842.979961
NA,NA,NA,-0.002094,0.019254,1.005859,1521531842.984970
NA,NA,NA,-0.005305,0.010199,1.006418,1521531842.989976
NA,NA,NA,-0.004746,-0.001031,0.997840,1521531842.994985
NA,NA,NA,-0.002758,-0.014367,1.011023,1521531842.999995
NA,NA,NA,-0.002828,-0.016152,1.012746,1521531843.004998
NA,NA,NA,-0.002504,-0.028266,1.010684,1521531843.010003
NA,NA,NA,-0.007027,-0.034867,1.003629,1521531843.015009
NA,NA,NA,-0.005059,-0.051434,1.001711,1521531843.020013
